FullAddress,SID,PID,EXID,Service,Longitude,Latitude,Company,_overlaps
83 BEAR CREEK RD OTTER MT 59062,20159,,26,Below 10X1 Copper,-106.1978095,45.10936019,Forsyth,
1407 A BIRNEY RIVER RD ASHLAND MT 59003,20385,,26,Below 10X1 Copper,-106.2963821,45.56919895,Forsyth,
1407 BIRNEY RIVER RD ASHLAND MT 59003,20386,,26,Below 10X1 Copper,-106.295779,45.56939957,Forsyth,
221 BIRNEY RIVER RD ASHLAND MT 59003,19987,,26,Below 10X1 Copper,-106.2971907,45.58782879,Forsyth,
89 BIRNEY RIVER RD ASHLAND MT 59003,19986,,26,Below 10X1 Copper,-106.2973023,45.58897451,Forsyth,
129 SEMINOLE ST ASHLAND MT 59003,19896,,26,Below 10X1 Copper,-106.2982596,45.59166369,Forsyth,
105 SEMINOLE ST ASHLAND MT 59003,19895,,26,Below 10X1 Copper,-106.2984565,45.59186571,Forsyth,
21 COTTON ST ASHLAND MT 59003,19897,,26,NO SM Qualifications,-106.2979773,45.59228066,Forsyth,
9 COTTON ST ASHLAND MT 59003,19898,,26,Below 10X1 Copper,-106.2984579,45.59225563,Forsyth,
47 SEMINOLE ST ASHLAND MT 59003,943500,,26,NO SM Qualifications,-106.2982537,45.59261924,Forsyth,
37 SEMINOLE ST ASHLAND MT 59003,19599,,26,Below 10X1 Copper,-106.2981907,45.59291664,Forsyth,
31 SEMINOLE ST ASHLAND MT 59003,19903,,26,Below 10X1 Copper,-106.2984151,45.59309114,Forsyth,
16 SEMINOLE ST ASHLAND MT 59003,946424,,26,NO SM Qualifications,-106.2988185,45.59333377,Forsyth,
1 SEMINOLE ST ASHLAND MT 59003,917829,,26,Below 10X1 Copper,-106.2982156,45.59330717,Forsyth,
82 COTTON ST ASHLAND MT 59003,19893,,26,Below 10X1 Copper,-106.2971018,45.59175721,Forsyth,
151 COTTON ST ASHLAND MT 59003,19873,,26,Below 10X1 Copper,-106.2959401,45.59222267,Forsyth,
93 WOODENTHIGH ST ASHLAND MT 59003,19874,,26,Below 10X1 Copper,-106.2966727,45.59232847,Forsyth,
71 WOODENTHIGH ST ASHLAND MT 59003,946234,,26,Below 10X1 Copper,-106.2965372,45.59257899,Forsyth,
49 WOODENTHIGH ST ASHLAND MT 59003,19718,,26,Below 10X1 Copper,-106.2967587,45.59309572,Forsyth,
59 WOODENTHIGH ST ASHLAND MT 59003,19719,,26,Below 10X1 Copper,-106.2965903,45.5928745,Forsyth,
38 KILLSNIGHT ST ASHLAND MT 59003,20257,,26,NO SM Qualifications,-106.2969855,45.59383375,Forsyth,
18 KILLSNIGHT ST ASHLAND MT 59003,19721,,26,Below 10X1 Copper,-106.2973847,45.5938441,Forsyth,
5299 RABBITTOWN RIVER RD ASHLAND MT 59003,20345,,26,Below 10X1 Copper,-106.2971414,45.59137684,Forsyth,
5473 N TONGUE RIVER RD ASHLAND MT 59003,20151,,26,Below 10X1 Copper,-106.2949409,45.65744119,Forsyth,
139 BEAVER CREEK RD MILES CITY MT 59301,20303,,26,Below 10X1 Copper,-106.162514,45.76999087,Forsyth,
141 BEAVER CREEK RD MILES CITY MT 59301,19796,,26,Below 10X1 Copper,-106.1619546,45.76949907,Forsyth,
130 B QUIETUS RD OTTER MT 59062,20350,,26,Below 10X1 Copper,-106.2579163,45.06067158,Forsyth,
130 A QUIETUS RD OTTER MT 59062,20349,,26,Below 10X1 Copper,-106.2593025,45.06053839,Forsyth,
130 QUIETUS RD OTTER MT 59062,19910,,26,Below 10X1 Copper,-106.258396,45.05975615,Forsyth,
UNKNOWN DUP-39 ASHLAND MT 59003,20346,,26,NO SM Qualifications,-106.0245799,45.45878568,Forsyth,
5 E FORK OTTER CREEK RD ASHLAND MT 59003,20268,,26,Below 10X1 Copper,-106.1905691,45.58570667,Forsyth,
38 B HIGHLINE RD OTTER MT 59062,20341,,26,Below 10X1 Copper,-105.9841402,45.14953998,Forsyth,
38 HIGHLINE RD OTTER MT 59062,19884,,26,Below 10X1 Copper,-105.9845839,45.15061304,Forsyth,
38 A HIGHLINE RD OTTER MT 59062,20340,,26,Below 10X1 Copper,-105.9847019,45.15089884,Forsyth,
82 10 MILE CREEK RD ASHLAND MT 59003,20267,,26,Below 10X1 Copper,-106.0029329,45.43426228,Forsyth,
78 10 MILE CREEK RD ASHLAND MT 59003,19624,,26,Below 10X1 Copper,-106.0095147,45.43191102,Forsyth,
8 TRAILS END RD VOLBORG MT 59351,20362,,26,Below 10X1 Copper,-105.9259703,45.6133413,Forsyth,
99 QUIETUS RD OTTER MT 59062,20294,,26,Below 10X1 Copper,-106.2620629,45.09568314,Forsyth,
755 A SAYLE RD OTTER MT 59062,20289,,26,Below 10X1 Copper,-106.0449055,45.13045351,Forsyth,
755 SAYLE RD OTTER MT 59062,19769,,26,Below 10X1 Copper,-106.0452491,45.13039734,Forsyth,
1071 A SAYLE RD OTTER MT 59062,20287,,26,Below 10X1 Copper,-106.0651538,45.08698797,Forsyth,
1071 SAYLE RD OTTER MT 59062,19766,,26,Below 10X1 Copper,-106.0653399,45.08730138,Forsyth,
130 SEMINOLE ST ASHLAND MT 59003,19894,,26,NO SM Qualifications,-106.2983057,45.59131579,Forsyth,
64 COTTON ST ASHLAND MT 59003,19892,,26,Below 10X1 Copper,-106.2974592,45.59179479,Forsyth,
14 W HILLTOP LN ASHLAND MT 59003,19824,,26,NO SM Qualifications,-106.2772437,45.59367613,Forsyth,
2240 BIRNEY RIVER RD ASHLAND MT 59043,19681,,26,NO SM Qualifications,-106.3053873,45.55648898,Forsyth,
2520 BIRNEY RIVER RD ASHLAND MT 59003,59180,,26,Below 10X1 Copper,-106.3057089,45.55540093,Forsyth,
266 OTTER CREEK RD OTTER MT 59062,20292,,26,Below 10X1 Copper,-106.1993621,45.20601979,Forsyth,
268 OTTER CREEK RD OTTER MT 59062,20291,,26,Below 10X1 Copper,-106.1997221,45.20610707,Forsyth,
270 OTTER CREEK RD OTTER MT 59062,19771,,26,Below 10X1 Copper,-106.2002852,45.20619933,Forsyth,
41 AMISH LN FORSYTH MT 59327,19618,,26,Below 10X1 Copper,-106.2974484,45.69636631,Forsyth,
38 AMISH LN FORSYTH MT 59327,19617,,26,Below 10X1 Copper,-106.2982638,45.696919,Forsyth,
1 BARREL SPRINGS RD ASHLAND MT 59003,946101,,26,Below 10X1 Copper,-106.0081275,45.6170577,Forsyth,
5050 TONGUE RIVER RD FORSYTH MT 59327,20263,,26,Below 10X1 Copper,-106.3007028,45.71468538,Forsyth,
28355 B QUIETUS RD DECKER MT 59025,19641,,26,Below 10X1 Copper,-106.3741709,45.1435559,Forsyth,
28355 A QUIETUS RD DECKER MT 59025,19854,,26,NO SM Qualifications,-106.3726668,45.14324679,Forsyth,
244 CLINTON LN ASHLAND MT 59003,20188,,26,Below 10X1 Copper,-106.4057602,45.45825443,Forsyth,
70 STACEY RD VOLBORG MT 59351,20381,,26,NO SM Qualifications,-105.8024839,45.76378571,Forsyth,
68 STACEY RD VOLBORG MT 59351,20382,,26,NO SM Qualifications,-105.8027607,45.76427619,Forsyth,
40 GARDNER RD ASHLAND MT 59003,64116,,26,Below 10X1 Copper,-106.1096463,45.56147607,Forsyth,
10 A TRUSLER RD ASHLAND MT 59003,20429,,26,Below 10X1 Copper,-106.2179031,45.55627441,Forsyth,
10 TRUSLER RD ASHLAND MT 59003,20357,,26,Below 10X1 Copper,-106.2177171,45.5558774,Forsyth,
8 SHY LN ASHLAND MT 59003,20310,,26,Below 10X1 Copper,-106.1969986,45.52489422,Forsyth,
10 A OTTER CREEK RD ASHLAND MT 59003,20299,,26,Below 10X1 Copper,-106.2131031,45.54531497,Forsyth,
55 RED TOP HILL RD ASHLAND MT 59003,20213,,26,Below 10X1 Copper,-106.0792333,45.51317686,Forsyth,
15 E FORK OTTER CREEK RD ASHLAND MT 59003,20204,,26,Below 10X1 Copper,-106.1570076,45.60069863,Forsyth,
42 OTTER CREEK RD ASHLAND MT 59003,19812,,26,Below 10X1 Copper,-106.1888487,45.51211417,Forsyth,
50 RED TOP HILL RD ASHLAND MT 59003,19811,,26,Below 10X1 Copper,-106.0897361,45.5103117,Forsyth,
46 RED TOP HILL RD ASHLAND MT 59003,19810,,26,Below 10X1 Copper,-106.0952561,45.5127121,Forsyth,
30 GARDNER RD ASHLAND MT 59003,19809,,26,Below 10X1 Copper,-106.1076717,45.56402306,Forsyth,
20 GARDNER RD ASHLAND MT 59003,19808,,26,Below 10X1 Copper,-106.1066055,45.56444543,Forsyth,
6 SHY LN ASHLAND MT 59003,19793,,26,Below 10X1 Copper,-106.1961152,45.52671274,Forsyth,
13 WAGON TRAIL LN FORSYTH MT 59327,20208,,26,Below 10X1 Copper,-106.2986065,45.68754904,Forsyth,
17 OTTER CREEK RD ASHLAND MT 59003,19790,,26,Below 10X1 Copper,-106.1957764,45.54503437,Forsyth,
24 GARDNER RD ASHLAND MT 59003,19680,,26,NO SM Qualifications,-106.1070707,45.56440999,Forsyth,
10 OTTER CREEK RD ASHLAND MT 59003,19789,,26,Below 10X1 Copper,-106.2126684,45.54551198,Forsyth,
300 E RIVER RD ASHLAND MT 59003,20434,,26,Below 10X1 Copper,-106.2756265,45.6354804,Forsyth,
UNKNOWN DUP-74 ASHLAND MT 59003,20418,,26,Below 10X1 Copper,-106.2995247,45.6885556,Forsyth,
84 BIRNEY RIVER RD ASHLAND MT 59003,20388,,26,Below 10X1 Copper,-106.2987678,45.58998155,Forsyth,
140 CARLSON RD ASHLAND MT 59003,20384,,26,Below 10X1 Copper,-106.2970775,45.57333023,Forsyth,
709 BRANDENBERG RD MILES CITY MT 59301,20301,,26,Below 10X1 Copper,-106.2654902,45.75914833,Forsyth,
2199 BIRNEY RIVER RD ASHLAND MT 59003,20296,,26,Below 10X1 Copper,-106.2959667,45.5557103,Forsyth,
4141 W US HIGHWAY 212 ASHLAND MT 59003,20258,,26,Below 10X1 Copper,-106.2251474,45.57682063,Forsyth,
597125 HY 212 ASHLAND MT 59003,20249,,26,Below 10X1 Copper,-106.3167319,45.5909703,Forsyth,
99 AMISH LN FORSYTH MT 59327,20246,,26,Below 10X1 Copper,-106.3140974,45.70739541,Forsyth,
60030 HIGHWAY 212 ASHLAND MT 59003,20244,,26,Below 10X1 Copper,-106.3133214,45.59676782,Forsyth,
900 TONGUE RIVER RD ASHLAND MT 59003,20234,,26,Below 10X1 Copper,-106.3040899,45.57933558,Forsyth,
420 KATEBIGHEAD RD ASHLAND MT 59003,20243,,26,Below 10X1 Copper,-106.3076227,45.59978007,Forsyth,
263 KATEBIGHEAD RD ASHLAND MT 59003,20230,,26,Below 10X1 Copper,-106.3110259,45.60069711,Forsyth,
335 KATEBIGHEAD RD ASHLAND MT 59003,20229,,26,Below 10X1 Copper,-106.3103087,45.60065052,Forsyth,
353 KATEBIGHEAD RD ASHLAND MT 59003,20228,,26,Below 10X1 Copper,-106.3095289,45.60058686,Forsyth,
383 KATEBIGHEAD RD ASHLAND MT 59003,20227,,26,Below 10X1 Copper,-106.3087903,45.60060189,Forsyth,
427 KATEBIGHEAD RD ASHLAND MT 59003,20226,,26,Below 10X1 Copper,-106.3080705,45.60057814,Forsyth,
400 KATEBIGHEAD RD ASHLAND MT 59003,20225,,26,Below 10X1 Copper,-106.3084229,45.59973405,Forsyth,
358 KATEBIGHEAD RD ASHLAND MT 59003,20224,,26,Below 10X1 Copper,-106.309203,45.59968756,Forsyth,
348 KATEBIGHEAD RD ASHLAND MT 59003,20223,,26,Below 10X1 Copper,-106.309876,45.59981841,Forsyth,
294 KATEBIGHEAD RD ASHLAND MT 59003,20222,,26,Below 10X1 Copper,-106.3105254,45.59976263,Forsyth,
270 KATEBIGHEAD RD ASHLAND MT 59003,20221,,26,Below 10X1 Copper,-106.3109112,45.59974612,Forsyth,
252 KATEBIGHEAD RD ASHLAND MT 59003,20220,,26,Below 10X1 Copper,-106.311573,45.59977009,Forsyth,
244 KATEBIGHEAD RD ASHLAND MT 59003,20219,,26,Below 10X1 Copper,-106.3119508,45.59976788,Forsyth,
2 SPIRIT HORSE LN FORSYTH MT 59327,20218,,26,Below 10X1 Copper,-106.3040885,45.71087366,Forsyth,
7 ROSE LN FORSYTH MT 59327,20209,,26,Below 10X1 Copper,-106.3026959,45.70552707,Forsyth,
104 CUSTER ST ASHLAND MT 59003,20171,,26,NO SM Qualifications,-106.2650729,45.59001104,Forsyth,
5172 TONGUE RIVER RD FORSYTH MT 59327,20130,,26,Below 10X1 Copper,-106.3076739,45.69767632,Forsyth,
5276 TONGUE RIVER RD FORSYTH MT 59327,20129,,26,Below 10X1 Copper,-106.3125999,45.68584433,Forsyth,
34 ASHLAND FLATS LN ASHLAND MT 59003,19980,,26,Below 10X1 Copper,-106.3132548,45.59893193,Forsyth,
32 ASHLAND FLATS LN ASHLAND MT 59003,19979,,26,Below 10X1 Copper,-106.3172379,45.60071076,Forsyth,
60358 HWY 212 ASHLAND MT 59003,19978,,26,Below 10X1 Copper,-106.307245,45.59432429,Forsyth,
60264 HY 212 LAME DEER MT 59043,19977,,26,Below 10X1 Copper,-106.3092137,45.59481268,Forsyth,
60030 A HIGHWAY 212 ASHLAND MT 59003,19976,,26,Below 10X1 Copper,-106.3123161,45.59663323,Forsyth,
1000 BIRNEY RIVER RD ASHLAND MT 59003,19973,,26,Below 10X1 Copper,-106.3053105,45.57628722,Forsyth,
140 BIRNEY RIVER RD ASHLAND MT 59003,19972,,26,Below 10X1 Copper,-106.2985278,45.58898887,Forsyth,
180 BIRNEY RIVER RD ASHLAND MT 59003,19971,,26,Below 10X1 Copper,-106.2983599,45.58827545,Forsyth,
4192 W US HIGHWAY 212 ASHLAND MT 59003,19936,,26,Below 10X1 Copper,-106.2321586,45.58146664,Forsyth,
246 RESERVATION CREEK RD LAME DEER MT 59043,19931,,26,Below 10X1 Copper,-106.3095569,45.68173833,Forsyth,
867 KATEBIGHEAD RD ASHLAND MT 59003,19907,,26,Below 10X1 Copper,-106.3043554,45.59593213,Forsyth,
5252 RABBITTOWN RIVER RD ASHLAND MT 59003,19906,,26,Below 10X1 Copper,-106.2983837,45.59708215,Forsyth,
60 SEMINOLE ST ASHLAND MT 59003,19899,,26,Below 10X1 Copper,-106.2992146,45.59234629,Forsyth,
34 WOODENTHIGH ST ASHLAND MT 59003,19881,,26,Below 10X1 Copper,-106.2973524,45.59295085,Forsyth,
76 WOODENTHIGH ST ASHLAND MT 59003,19879,,26,Below 10X1 Copper,-106.2971991,45.59264771,Forsyth,
709 A BRANDENBERG RD MILES CITY MT 59301,19795,,26,Below 10X1 Copper,-106.2658232,45.75853754,Forsyth,
2234 BIRNEY RIVER RD ASHLAND MT 59003,19779,,26,Below 10X1 Copper,-106.3039497,45.55953835,Forsyth,
2735 BIRNEY RIVER RD ASHLAND MT 59003,19778,,26,Below 10X1 Copper,-106.3059056,45.55088977,Forsyth,
2599 BIRNEY RIVER RD ASHLAND MT 59003,19777,,26,Below 10X1 Copper,-106.303587,45.55316693,Forsyth,
6228 TONGUE RIVER RD ASHLAND MT 59003,19717,,26,Below 10X1 Copper,-106.2875159,45.55969498,Forsyth,
2339 A US HWY 212 ASHLAND MT 59003,19655,,26,NO SM Qualifications,-106.2838847,45.59655874,Forsyth,
2339 B US HWY 212 ASHLAND MT 59003,19652,,26,NO SM Qualifications,-106.2823455,45.59640262,Forsyth,
2339 US HWY 212 ASHLAND MT 59003,19649,,26,NO SM Qualifications,-106.28308,45.59665941,Forsyth,
13 SPRINGDALE LN FORSYTH MT 59327,20199,,26,Below 10X1 Copper,-106.301763,45.69174012,Forsyth,
21 SPRINGDALE LN FORSYTH MT 59327,20210,,26,Below 10X1 Copper,-106.3009482,45.69083532,Forsyth,
25 SPRINGDALE LN FORSYTH MT 59327,20233,,26,Below 10X1 Copper,-106.299705,45.69013372,Forsyth,
26 SPRINGDALE LN FORSYTH MT 59327,19685,,26,Below 10X1 Copper,-106.3008936,45.69035463,Forsyth,
13 A SPRINGDALE LN FORSYTH MT 59327,19682,,26,NO SM Qualifications,-106.3023526,45.69146428,Forsyth,
20 FLY CREEK LN ASHLAND MT 59003,20152,,26,Below 10X1 Copper,-105.928996,45.55149832,Forsyth,
11 FLY CREEK LN ASHLAND MT 59003,20153,,26,Below 10X1 Copper,-105.9302748,45.55071292,Forsyth,
45 HORKAN CREEK RD VOLBORG MT 59351,19966,,26,NO SM Qualifications,-105.9252132,45.77371392,Forsyth,
45 A HORKAN CREEK RD VOLBORG MT 59351,20376,,26,NO SM Qualifications,-105.9248376,45.77344707,Forsyth,
8 A TRAILS END RD VOLBORG MT 59351,907665,,26,Below 10X1 Copper,-105.9244164,45.61334874,Forsyth,
250 OTTER CREEK RD ASHLAND MT 59003,20197,,26,Below 10X1 Copper,-106.171627,45.21798038,Forsyth,
ST LABRE FIRE CAMP ASHLAND MT 59003,20180,,26,NO SM Qualifications,-106.2789554,45.60904034,Forsyth,
37 HORKAN CREEK RD VOLBORG MT 59351,20256,,26,Below 10X1 Copper,-105.8808604,45.77174605,Forsyth,
414 OTTER DECKER RD UNIT 2 BIRNEY MT 59012,19639,,26,Below 10X1 Copper,-106.3608012,45.19234429,Forsyth,
414 OTTER DECKER RD UNIT 1 BIRNEY MT 59012,20344,,26,Below 10X1 Copper,-106.3605251,45.19214658,Forsyth,
416 B OTTER DECKER RD BIRNEY MT 59012,19640,,26,Below 10X1 Copper,-106.3597461,45.19251098,Forsyth,
416 OTTER DECKER RD BIRNEY MT 59012,20331,,26,Below 10X1 Copper,-106.3575623,45.19418857,Forsyth,
615 OTTER DECKER RD BIRNEY MT 59012,19891,,26,Below 10X1 Copper,-106.28087,45.19549759,Forsyth,
64 BOYCE RD BIRNEY MT 59012,19889,,26,Below 10X1 Copper,-106.2859567,45.22007666,Forsyth,
6847 A TONGUE RIVER RD BIRNEY MT 59012,20441,,26,NO SM Qualifications,-106.3342316,45.48353514,Forsyth,
6847 TONGUE RIVER RD BIRNEY MT 59012,20430,,26,Below 10X1 Copper,-106.3342082,45.48369017,Forsyth,
715 LEE CREEK RD BIRNEY MT 59012,19856,,26,Below 10X1 Copper,-106.367974,45.21672126,Forsyth,
2991 W US HIGHWAY 212 ASHLAND MT 59003,19788,,26,Below 10X1 Copper,-105.9963452,45.5638772,Forsyth,
200 LISCOMB RD VOLBORG MT 59351,20348,,26,Below 10X1 Copper,-105.974712,45.74285617,Forsyth,
41 A HORKAN CREEK RD VOLBORG MT 59351,20443,,26,Below 10X1 Copper,-105.8895142,45.7744774,Forsyth,
1 PASTURE CREEK RD OTTER MT 59062,20432,,26,Below 10X1 Copper,-106.1255649,45.13764612,Forsyth,
40 A SUICIDE PASS RD VOLBORG MT 59351,20426,,26,Below 10X1 Copper,-105.9360294,45.60376067,Forsyth,
7 BALES RD DUP-2 OTTER MT 59003,20425,,26,Below 10X1 Copper,-106.1205757,45.0826895,Forsyth,
18 FORT HOWES RD ASHLAND MT 59003,20423,,26,NO SM Qualifications,-106.1574336,45.30118597,Forsyth,
43 AMISH LN FORSYTH MT 59327,20420,,26,Below 10X1 Copper,-106.2958588,45.69704601,Forsyth,
25 AMISH LN FORSYTH MT 59327,20419,,26,Below 10X1 Copper,-106.2998929,45.6969312,Forsyth,
302 RD 633 MILES CITY MT 59301,20378,,26,Below 10X1 Copper,-105.8663729,45.81810308,Forsyth,
302 A RD 633 MILES CITY MT 59301,20377,,26,Below 10X1 Copper,-105.8659197,45.81834287,Forsyth,
41 HORKAN CREEK RD VOLBORG MT 59351,20375,,26,Below 10X1 Copper,-105.889501,45.77498869,Forsyth,
41 B HORKAN CREEK RD VOLBORG MT 59351,20374,,26,Below 10X1 Copper,-105.8883011,45.77538373,Forsyth,
UNKNOWN DUP-52 ASHLAND MT 59003,20366,,26,Below 10X1 Copper,-105.9763285,45.64037909,Forsyth,
40 SUICIDE PASS RD VOLBORG MT 59351,20365,,26,Below 10X1 Copper,-105.9360871,45.60349966,Forsyth,
12 A TRAILS END RD VOLBORG MT 59351,20364,,26,Below 10X1 Copper,-105.9217282,45.6130801,Forsyth,
12 TRAILS END RD VOLBORG MT 59351,20363,,26,Below 10X1 Copper,-105.9222738,45.61310477,Forsyth,
UNKNOWN DUP-50 ASHLAND MT 59003,20361,,26,Below 10X1 Copper,-105.9301753,45.62485492,Forsyth,
UNKNOWN DUP-49 ASHLAND MT 59003,20360,,26,Below 10X1 Copper,-105.8945031,45.71954026,Forsyth,
327 E RIVER RD ASHLAND MT 59003,20355,,26,Below 10X1 Copper,-106.2783423,45.63489203,Forsyth,
UNKNOWN DUP-34 ASHLAND MT 59003,20339,,26,Below 10X1 Copper,-105.9565313,45.1377425,Forsyth,
UNKNOWN DUP-20 ASHLAND MT 59003,20311,,26,Below 10X1 Copper,-106.1762442,45.49822996,Forsyth,
UNKNOWN DUP-16 ASHLAND MT 59003,20297,,26,Below 10X1 Copper,-106.0890239,45.72764988,Forsyth,
7 BALES RD DUP-1 OTTER MT 59003,20285,,26,Below 10X1 Copper,-106.119956,45.08244478,Forsyth,
118 HOFFMAN LOOP ASHLAND MT 59003,20259,,26,NO SM Qualifications,-106.2846027,45.60962335,Forsyth,
20 FORT HOWES ASHLAND MT 59003,20255,,26,NO SM Qualifications,-106.1579666,45.30125495,Forsyth,
91 U CROSS LN BIRNEY MT 59012,20241,,26,Below 10X1 Copper,-106.4185276,45.43929544,Forsyth,
2711 W US HIGHWAY 212 ASHLAND MT 59003,20196,,26,Below 10X1 Copper,-105.9413475,45.55073799,Forsyth,
17 MI N OF ASHLAND ASHLAND MT 59003,20193,,27,Below 10X1 Copper,-106.4309101,45.43869326,Forsyth,
56 10 MILE CREEK RD ASHLAND MT 59003,20190,,26,Below 10X1 Copper,-106.0578529,45.42833151,Forsyth,
HOME CK BUTTE ASHLAND MT 59003,20172,,26,Below 10X1 Copper,-105.9364529,45.60367346,Forsyth,
120 WILBUR CREEK RD ASHLAND MT 59003,20155,,26,Below 10X1 Copper,-105.9875335,45.57600748,Forsyth,
10 LEMONADE RUN ASHLAND MT 59003,20154,,26,Below 10X1 Copper,-105.92256,45.55007208,Forsyth,
24 STACEY CREEK RD ASHLAND MT 59003,19963,,26,Below 10X1 Copper,-105.9252657,45.71627505,Forsyth,
126 STACEY RD VOLBORG MT 59351,19961,,26,Below 10X1 Copper,-105.8933109,45.69583183,Forsyth,
13 BARREL SPRINGS RD ASHLAND MT 59003,19956,,26,Below 10X1 Copper,-105.9820888,45.61269751,Forsyth,
65 E FORK OTTER CREEK RD ASHLAND MT 59003,19943,,26,NO SM Qualifications,-106.0683567,45.60923564,Forsyth,
1160 ROAD 605 MILES CITY MT 59301,19909,,26,Below 10X1 Copper,-106.0136089,45.78172936,Forsyth,
214 BOYCE RD BIRNEY MT 59012,19890,,26,Below 10X1 Copper,-106.3089369,45.23649816,Forsyth,
845 LEE CREEK RD BIRNEY MT 59012,19855,,26,Below 10X1 Copper,-106.3523789,45.20594928,Forsyth,
11 TAYLOR CREEK RD ASHLAND MT 59003,19846,,26,Below 10X1 Copper,-106.1393358,45.28419804,Forsyth,
21 COW CREEK RD ASHLAND MT 59003,19844,,26,Below 10X1 Copper,-106.1565323,45.29198733,Forsyth,
1029 HECKER LOOP ASHLAND MT 59003,19841,,26,NO SM Qualifications,-106.1555799,45.30094785,Forsyth,
1034 HECKER LOOP ASHLAND MT 59003,19840,,26,NO SM Qualifications,-106.1558078,45.30148084,Forsyth,
1028 HECKER LOOP ASHLAND MT 59003,19839,,26,NO SM Qualifications,-106.1548263,45.30092671,Forsyth,
7 NEEDLE ROCK RD ASHLAND MT 59003,19838,,26,Below 10X1 Copper,-106.1449081,45.2969746,Forsyth,
1 NEEDLE ROCK RD ASHLAND MT 59003,19837,,26,Below 10X1 Copper,-106.1501367,45.30108638,Forsyth,
171 OTTER CREEK RD ASHLAND MT 59003,19836,,26,Below 10X1 Copper,-106.1455558,45.3315287,Forsyth,
169 OTTER CK ASHLAND MT 59003,19835,,26,Below 10X1 Copper,-106.1453366,45.33181497,Forsyth,
149 OTTER CK ASHLAND MT 59003,19833,,26,NO SM Qualifications,-106.150057,45.35666502,Forsyth,
63 OTTER CREEK RD ASHLAND MT 59003,19813,,26,Below 10X1 Copper,-106.1686032,45.48459514,Forsyth,
143 BEAVER CREEK RD MILES CITY MT 59301,19797,,26,Below 10X1 Copper,-106.1616168,45.77251603,Forsyth,
3141 W US HIGHWAY 212 ASHLAND MT 59003,19787,,26,Below 10X1 Copper,-106.021566,45.56896066,Forsyth,
3201 W US HIGHWAY 212 ASHLAND MT 59003,19786,,26,Below 10X1 Copper,-106.033216,45.57140098,Forsyth,
30 BEAVER CREEK LOOP MILES CITY MT 59301,19783,,26,Below 10X1 Copper,-106.0581693,45.72696189,Forsyth,
51 BEAVER CREEK LOOP MILES CITY MT 59301,19782,,26,Below 10X1 Copper,-106.0922058,45.72274633,Forsyth,
69 BEAVER CREEK LOOP MILES CITY MT 59301,19781,,26,Below 10X1 Copper,-106.11049,45.74388431,Forsyth,
463 RD 601 MILES CITY MT 59301,19780,,26,Below 10X1 Copper,-106.1495543,45.79005254,Forsyth,
E OF ASHLAND ASHLAND MT 59003,19774,,26,Below 10X1 Copper,-106.2057631,45.11467221,Forsyth,
34 BEAR CREEK RD OTTER MT 59062,19772,,26,Below 10X1 Copper,-106.2100719,45.17383396,Forsyth,
248 OTTER CREEK RD ASHLAND MT 59003,19770,,26,Below 10X1 Copper,-106.1715282,45.21895475,Forsyth,
3 BALES RD OTTER MT 59062,19764,,26,Below 10X1 Copper,-106.1203204,45.08300435,Forsyth,
7 BALES RD OTTER MT 59062,19763,,26,Below 10X1 Copper,-106.1214414,45.08256421,Forsyth,
2 BALES RD OTTER MT 59062,19762,,26,Below 10X1 Copper,-106.1208302,45.0831382,Forsyth,
84 TAYLOR CREEK RD ASHLAND MT 59003,19757,,26,Below 10X1 Copper,-106.0259977,45.23515694,Forsyth,
58 TAYLOR CK RD ASHLAND MT 59003,19756,,26,Below 10X1 Copper,-106.0691591,45.24425882,Forsyth,
37 TAYLOR CREEK RD ASHLAND MT 59003,19755,,26,Below 10X1 Copper,-106.0741096,45.26988767,Forsyth,
6268 TONGUE RIVER RD ASHLAND MT 59003,19716,,26,Below 10X1 Copper,-106.2845002,45.55290283,Forsyth,
22 O X RANCH LN BIRNEY MT 59012,19712,,26,Below 10X1 Copper,-106.3441182,45.49305924,Forsyth,
578 O'DELL CREEK RD BIRNEY MT 59012,19710,,26,Below 10X1 Copper,-106.2891264,45.38432605,Forsyth,
81 U CROSS LN BIRNEY MT 59012,19709,,27,Below 10X1 Copper,-106.4197395,45.43848731,Forsyth,
75 U CROSS LN BIRNEY MT 59012,19708,,27,Below 10X1 Copper,-106.4199364,45.4383514,Forsyth,
Null,19707,,26,NO SM Qualifications,-106.0259067,45.62306832,Forsyth,
Null,19683,,26,NO SM Qualifications,-106.3485474,45.51244111,Forsyth,
56 A 10 MILE CREEK RD ASHLAND MT 59003,19677,,26,Below 10X1 Copper,-106.057357,45.42866594,Forsyth,
Null,19670,,26,Below 10X1 Copper,-105.9812721,45.24611757,Forsyth,
Null,19669,,26,Below 10X1 Copper,-106.3987386,45.45404674,Forsyth,
Null,19665,,26,Below 10X1 Copper,-106.1683446,45.48465922,Forsyth,
30 A E FORK OTTER CREEK RD ASHLAND MT 59003,19663,,26,Below 10X1 Copper,-106.1236786,45.58929694,Forsyth,
Null,19642,,26,Below 10X1 Copper,-106.0772205,45.04812528,Forsyth,
Null,19638,,26,Below 10X1 Copper,-106.2288253,45.03762315,Forsyth,
Null,19637,,26,Below 10X1 Copper,-106.2293151,45.03774154,Forsyth,
Null,19636,,26,Below 10X1 Copper,-106.1947717,45.09326423,Forsyth,
